PIDN,Ca,P,pH,SOC,Sand
ooWVYaAe,-0.117690449,-0.1721755145,-0.0139051372,0.0557264088,-0.4269001077
osdyOUnV,-0.409630061,-0.1040771096,0.2206206823,-0.5494978049,0.2022735367
p7H9CzCv,-0.1581100007,-0.0643002262,0.4163003784,-0.4962688108,-0.1306140051
p7U9hVhY,-0.1661419281,0.0749223931,0.2392066905,-0.6890815381,0.8440959638
pE6Cf1RV,-0.1068489365,0.3478619086,0.4620666446,-0.8407006224,0.3662997004
pI7qzotI,-0.0778887922,-0.0472477589,-1.2893275,0.0738126952,0.0244083074
pJrIA4sk,-0.5240677065,-0.3153616661,-0.8330633182,1.102680114,0.3616601007
pXne2CLZ,-0.231750094,-0.0943760598,-1.1629758107,2.2274721014,-0.244281204
pZMcDIOS,-0.5149690588,-0.1556715019,-0.5581419714,0.2811355603,0.8600380782
pavfp3cc,0.0511087434,-0.1908798249,-1.6675214204,0.3501117233,-0.2012534676
pbQdC5L3,-0.1630259986,-0.1614851702,-1.0701482325,0.2920813901,0.2738644035
pgj7aAFP,-0.3706472967,0.0868237484,-0.3112025851,0.4524585512,0.2199000027
pxg8G3ed,0.1145233387,0.383231916,-0.4858800387,-0.1903915568,-0.102263667
q36Npk6l,-0.6244599178,-0.5091336606,-0.4639073231,0.4532492773,0.7272488334
q4aDOVvq,0.2978973104,-0.0244416664,-1.6180853852,0.0913994289,-0.0090609726
qGmfR9CN,-0.4554939233,-0.0964480327,-0.8392632104,0.2044207989,-0.138751632
qJ51ODpA,-0.2521448299,-0.1569112103,-0.8182146644,1.1112554994,0.0772627686
qQX3cs3I,0.1040488073,0.2234967866,-1.2125672316,0.8850338931,-0.0248190513
qXeIxPb8,-0.313603336,0.1179936505,-0.6136846774,0.1290757233,0.7561880973
qYQ4MShM,0.1277999441,0.1217272694,-1.0406593858,1.4942516415,-0.4307436909
qa0etnhK,0.0735575606,0.1013049972,-1.0697314209,1.6622747692,-0.4908394398
qbL4sboq,-0.2767821413,0.2080790672,-0.6917998928,0.2035571231,0.0410792559
qbYrsWHq,0.4162349345,0.086219221,-1.2238013765,0.4077100006,-0.0917542937
r1zmcUqQ,0.4590954324,0.1522849046,-1.6032846994,0.1008284083,-0.2194717744
r54iHeQC,-0.3089858228,-0.0346375637,-0.7027085236,-0.212445885,0.6575770595
r6xrAnQV,0.6356201205,-0.0382394854,-1.7441291006,-0.0988172302,0.3463535758
r9HxnQDg,0.140263985,0.163552463,-0.8807316206,0.896944449,0.3933319795
rG8Puuf9,0.5068233328,0.2103024137,-1.7096881655,0.8730206217,-0.0999127319
rGuiefuR,-0.2684859375,-0.1093792282,-0.9737151465,0.5526983771,0.0672653841
rJ19OhGP,-0.4059506545,0.1800529821,-0.4401161124,-0.6166004041,1.3732243433
rOCYepHd,0.258292239,0.0159058395,-0.8849263924,0.8015438165,-0.029270428
rQJaOPFI,-0.0624396787,-0.0737204359,-1.153287,0.4864894518,0.1029801174
rQhZtZeh,0.0971791977,0.1777690236,-0.9484578957,-0.1440752395,0.3061228806
rapmok0w,-0.3369697167,-0.1779149902,-1.1820630851,2.5602299356,0.2393268134
rgzfnPVu,-0.0621571991,-0.0063290341,-1.2026949497,2.2359530454,0.1122145411
ri4qhb1S,-0.3894430383,-0.2934219548,-1.2137369167,0.6980935674,0.2893323787
rqpFYzff,0.6136875356,-0.1362635305,-1.2670878011,0.4142566064,0.2131017361
rrs22coX,-0.3856871267,0.029885603,-0.7190343867,-0.3359372685,0.74910712
sEeUCQLc,-0.5200851468,0.0250225635,-0.6743936041,-0.1841785742,1.0374241641
sHScwqQl,-0.1844796535,0.1966444282,-0.4271920175,-0.4218676372,0.8399798806
sNC7DiAt,-0.3114673131,0.0591413914,-0.5749489269,0.2292692361,0.7566647895
sNK2TSs3,-0.4436252256,0.1102154629,0.2526893573,-0.4831366709,0.7877521423
sO7Su6uw,-0.122466238,-0.3045574596,0.2320413253,-0.3743162736,-0.0822473097
sOWZx89o,-0.4412811238,-0.0549639858,-0.4251452525,-0.5376485847,1.2774748533
sPbRcPjC,0.0999892532,0.1437611249,-0.5200409326,-0.3081291035,0.0423763718
scVUfTKI,-0.064566464,0.0737572808,-1.4257574213,0.6373449897,0.0390023219
seRaGeVv,-0.1993376438,0.008008975,-1.087693991,0.5716645142,0.3160120937
sgtwiYWi,-0.58464176,-0.3367574611,-0.6869317757,0.5802897813,0.3392231905
sjmLHcT6,-0.3060640012,-0.3909010712,-0.3438626409,2.3953409628,0.6006138669
skZUZZGS,-0.3305315263,0.0024839428,-0.2786489088,-0.4529162542,0.3525956258
suAmzADX,0.1871749294,0.5437255724,-0.1135741061,0.2646925146,-0.1443822047
t4GWLqlO,1.0766398912,-0.1489427936,-2.5144488248,1.6088543699,0.2075035239
t7gy6Jyy,0.1478499861,-0.4318137659,-2.3021870097,0.7718927702,0.215434738
tBadzH60,0.9237879191,-0.0040559479,-1.4877835767,1.9229149077,-0.0942900493
tXUWm0hp,-0.1591138618,-0.0947466362,-0.751601102,0.5225165819,0.3315249631
te6UPPxf,0.4856814019,-0.4358063989,-1.1889151741,0.4022518619,0.1736358546
ti2lamkL,0.3073994123,0.0646709413,-1.187786441,2.3934524832,0.1970128898
tr0lpwuU,-0.0508664824,0.2574144125,-1.2461482163,1.7119108545,-0.6391257302
ttdB5C73,-0.2379724869,-0.0642722888,-1.0301028873,0.8260484914,0.3039119951
twS8YZu9,-1.0905742413,-0.5014287732,-0.8642565308,0.4457550781,0.3838749349
tx68W34H,-0.255882594,-0.0691306811,-0.9382995024,0.9909116689,0.0611298161
tyQSX4mY,0.0464884435,-0.0228736185,-1.3067452048,2.6426624949,0.4333522194
tylKCRc0,-0.3642280241,-0.0853958624,-0.7990404606,1.0712144877,0.6095192511
u1544WUo,-0.3804259766,-0.3219459158,-1.3711068154,1.0266592151,0.4378632931
uAw9an0d,0.3547182516,-0.0036951259,-1.765377211,1.9997400043,0.0875490942
uLZAEXMG,1.0626088194,0.1104202732,-1.7114620622,3.2024847387,-0.2168127428
uMwe1s7I,-0.2955300779,-0.0481955545,-1.2255635146,1.055364085,-0.2619654923
ufhGeV3q,-0.6749857594,-0.3397471497,-0.6235234522,0.3264569221,0.3978243047
uhAeGBHo,-0.0779893668,-0.1018114995,-0.8536464651,-0.0618419849,-0.1361575711
ujHNlqpw,0.6876205545,0.1299313719,0.3589797779,0.3887241711,-0.6110219985
ulV6kuhB,-0.3860371148,0.0236106685,-0.2525401157,-0.3742029363,0.0931238874
uohEnNEK,-0.1378020187,-0.2077764065,-1.01254702,0.6972560159,-0.5529221593
v1lhA8I4,-0.6163511593,-0.1768793212,-0.2145420032,-0.7567790402,1.1963808885
v3JzigLI,-0.3528070362,-0.2968984933,0.0122736893,2.259733671,0.2493781758
v5IwjyIg,-0.8657751816,-0.1630997197,-0.6278837107,0.6108021905,-0.9755906063
v6lp5TK1,0.2341213244,0.0981613403,-0.5132773174,-0.0215013835,0.6200757961
v8vOaaWq,-0.2703533513,-0.1410468711,-0.5356815706,-0.1246959351,-0.0301200758
vAYKtoil,-0.4848553135,0.055020893,-0.2428827549,1.2981667852,-0.7572253574
vGTNQa6G,0.2962583548,0.0504891012,0.061921816,-0.2098613709,-0.047371811
vQzNxHoL,0.6054123301,-0.4759181733,-0.6562639858,-0.0812232967,-0.516853056
vfZGBUJm,-0.2783040024,-0.0778576961,-0.2860724012,-0.1620644137,-0.1734928411
vlooVUoT,-0.2216720448,0.0394993116,-0.3022514817,-0.2961511259,-0.3602732631
vrACvd4O,-0.2411371783,-0.2061892945,-0.4209813844,-0.1297027955,-0.3948363794
w8hdjLwb,-0.0753381303,-0.0452970931,-0.1616973372,-0.2287332086,0.3390957235
wAntv4gH,0.3817737354,0.144029196,0.0257638708,-0.0456155057,-0.324149643
wIUL09q0,-0.5123293758,-0.5647005427,-0.0832265846,0.654300056,0.2973953435
wOzx7Fgz,-0.2502637922,-0.1724580793,-0.2879282062,0.4081501397,-0.3765864103
wPhjhCJQ,-0.3165121108,0.1486628302,-0.1306858862,-0.8144659105,1.5505703235
wQSWWmYB,-0.5410917003,-0.3147074571,-0.1528169172,-0.2566006795,0.3851301369
wdIMrXwy,0.9431668479,0.0185248777,-0.324786097,1.1130271124,-0.1160997063
wiL9npQc,-0.1925316724,0.0058731336,-0.2407469052,-0.486466537,0.7270715568
wnU95Cxn,1.2461716662,0.0218915835,-0.0471147044,1.5793646805,-0.2708565742
wpJbbjJs,0.1373226335,0.247615965,0.0621502866,0.0267739689,-0.4702667131
wsOWTAbI,-0.0035415205,0.0076278197,-0.1924196781,0.0106177204,-0.275025335
wtdBcU3U,-0.3953648324,-0.423826248,-0.0790897371,0.5640428535,0.2244672272
wuKXVxOc,-0.5285602611,-0.2712704249,-0.1845846083,-0.6875475285,0.3094607281
wyzadAt8,-0.5856569396,-0.0271615557,-0.0985475277,-0.8160237273,1.7453009142
wzaKzYwi,0.1177398786,-0.3095378604,-0.2619882882,-0.6670172492,0.0560224719
x6GCk4EV,-0.31692963,-0.0031221105,-0.0149153796,-0.6356131708,0.3685737732
x6lUi3vf,0.1690721588,0.0144394923,-0.2009141629,0.0961020503,-0.7921116307
x8mwDHv9,-0.2595412608,-0.1023901448,-0.1308885147,-0.3742153312,-0.0519032804
xIYm6puH,0.2070986597,0.2141763773,-1.312572585,0.9669141413,-0.7433307409
xO6UdpsK,0.3940467356,0.1378973294,-1.8864394914,0.5231416396,-0.740532418
xQ2bkOvj,-0.2942954644,-0.1448701291,-1.2477191728,3.933785197,-0.5385826654
xeXyDCEQ,0.6556728582,0.1558511414,-1.5138357044,1.0573946878,-0.5519774731
xrggHziO,0.1415033437,-0.0240397055,-1.7250934321,0.8881898155,-0.1721647905
y1WMCmqQ,-0.6022252493,-0.2334989014,-1.622600027,0.4739768049,-0.0760281027
yDngezhM,-0.3968938361,-0.5910648366,-0.5025232251,4.7389001999,0.5068759084
yLiFjMD0,0.0688901848,0.422994293,-0.8324577029,0.8030675061,0.0626415725
ySwEBO7w,0.6290209651,-0.2762748345,-1.6020904023,0.8113715695,-0.4464599962
ydC9UsSm,-0.2353827185,-0.1508449562,-0.6818254938,2.3030085356,0.0688642461
ydEG4VBd,-0.3623420782,-0.1795003274,-1.3915779674,0.3764818757,-0.0030647528
yf76yWXc,0.353002544,0.1296005323,-1.834872564,1.3432352026,-0.2381561756
yg70e63n,-0.0743625769,0.1834622185,-1.2549723391,1.2897008044,-0.4652776106
ywxtlSKv,-0.7358661103,-0.1403989637,-1.6424637293,1.3143668779,-0.5965903454
yzKPQPOR,-0.3453105658,-0.0847090793,-1.8296571831,2.157966953,-0.9867962166
z5cnOnZ1,-0.3566508478,-0.3234898299,-1.5105127484,1.1748444553,-0.3166061536
zFLkOE0e,0.2490315621,-0.0596816272,-2.152578206,0.1743396049,-0.6047970176
zGi72mxL,0.019986113,0.0022574924,-1.6813474754,2.1335673845,-0.8206879413
zN925UV3,-0.4588470058,-0.1114426538,-1.3844859582,0.787686969,-0.4674083765
zTy2ih7e,-0.6772870188,-0.3699832281,-1.2768823702,-0.05334794,0.0654829258
zVFzAutw,-0.0845140943,0.3374640991,-0.7984731084,0.4718445571,-0.1536764853
zYxNAkht,-0.6041105298,-0.5061054758,-0.1621872271,3.172539542,0.7643293272
zaWDBai3,-0.2156098889,0.3313079153,-1.2239306971,-0.1457852522,-0.0266133544
zg3u0Zsx,-0.1026895848,0.2206766385,-1.0872494937,0.715891111,-0.438538373
zlwLfdsS,-0.1855907842,-0.0042595228,-1.672742199,1.8775637857,-0.9552337751
zmbKzVfl,-0.1768463735,-0.1786816071,-1.4823643652,0.2018922606,-0.3364968488
