PIDN,Ca,P,pH,SOC,Sand
pE6Cf1RV,0.0064420352,-0.0145235521,-0.0913779245,0.3706665672,0.5190152005
pI7qzotI,0.0064420352,-0.0145235521,0.1707941571,0.0159520778,0.235470913
pJrIA4sk,0.0064420352,-0.0145235521,-0.312533235,-0.3790021234,-0.1677758761
pXne2CLZ,0.0064420352,-0.0145235521,-0.2771814495,0.0147588643,0.2187482429
pZMcDIOS,0.0064420352,-0.0145235521,-0.2733233703,-0.5060322123,0.5508860845
pavfp3cc,0.0064420352,-0.0145235521,0.3101556233,-0.0835458131,-0.2955011141
pbQdC5L3,0.0064420352,-0.0145235521,0.179201631,-0.3306594465,0.4772376745
pgj7aAFP,0.0064420352,-0.0145235521,-0.3932047748,-0.1629779191,0.9618031794
pxg8G3ed,0.0064420352,-0.0145235521,0.1704023515,0.3805638676,0.3597291573
q36Npk6l,0.0064420352,-0.0145235521,-0.2843359109,-0.7446979615,0.0004211363
q4aDOVvq,0.0064420352,-0.0145235521,0.5108902443,-0.017593393,-0.1546584243
qGmfR9CN,0.0064420352,-0.0145235521,-0.6114108553,0.4166723373,-0.6703820296
qJ51ODpA,0.0064420352,-0.0145235521,-0.0542938495,-0.2637886234,-0.0087530602
qQX3cs3I,0.0064420352,-0.0145235521,-0.1754953818,0.6576707901,-0.5937034011
qXeIxPb8,0.0064420352,-0.0145235521,-0.1336012908,-0.2395990995,0.8606121297
qYQ4MShM,0.0064420352,-0.0145235521,0.2588142097,0.4918799802,-0.2635194466
qa0etnhK,0.0064420352,-0.0145235521,-0.1646291732,0.8372827862,-1.1171745327
qbL4sboq,0.0064420352,-0.0145235521,-0.5956646848,0.7814028918,-0.5287038016
qbYrsWHq,0.0064420352,-0.0145235521,0.6601732446,-0.0077027085,0.1416243392
r1zmcUqQ,0.0064420352,-0.0145235521,0.5561389838,0.1180115896,-0.2319145181
r54iHeQC,0.0064420352,-0.0145235521,-0.0565881135,-0.4435287295,0.7499866267
r6xrAnQV,0.0064420352,-0.0145235521,1.0566670113,-0.6275112259,0.5517841851
r9HxnQDg,0.0064420352,-0.0145235521,0.0100402308,0.211552611,-0.0204822731
rG8Puuf9,0.0064420352,-0.0145235521,0.2971978121,0.4689769566,-0.7630199432
rGuiefuR,0.0064420352,-0.0145235521,-0.1268367436,-0.0094853603,-0.2422559597
rJ19OhGP,0.0064420352,-0.0145235521,-0.2087749163,-0.3847074867,1.4186477726
rOCYepHd,0.0064420352,-0.0145235521,0.2324546589,-0.1902088244,0.3380032829
rQJaOPFI,0.0064420352,-0.0145235521,0.2008442656,-0.0152010063,0.20715986
rQhZtZeh,0.0064420352,-0.0145235521,0.2239074304,0.023768961,0.3445982505
rapmok0w,0.0064420352,-0.0145235521,-0.1778554392,-0.2047685531,-0.0907485731
rgzfnPVu,0.0064420352,-0.0145235521,-0.0979967971,-0.1196796574,0.5007281946
ri4qhb1S,0.0064420352,-0.0145235521,-0.4882247839,0.0044057001,-0.811963561
rqpFYzff,0.0064420352,-0.0145235521,0.2065644433,0.8277243248,-0.8376471729
rrs22coX,0.0064420352,-0.0145235521,-0.0956401069,-0.2403280594,1.0280238012
sEeUCQLc,0.0064420352,-0.0145235521,-0.3696171259,-0.2376994846,0.7007210511
sHScwqQl,0.0064420352,-0.0145235521,-0.0513867052,-0.0787579313,0.7888968445
sNC7DiAt,0.0064420352,-0.0145235521,-0.0568267913,-0.1751996269,1.0444714727
sNK2TSs3,0.0064420352,-0.0145235521,-0.1981071755,-0.1347878627,1.1270374381
sO7Su6uw,0.0064420352,-0.0145235521,-0.1027145607,-0.2111300067,-0.5747163424
sOWZx89o,0.0064420352,-0.0145235521,-0.2139958403,-0.5012733293,0.7550272061
sPbRcPjC,0.0064420352,-0.0145235521,0.1978720787,0.3251747252,-0.242693378
scVUfTKI,0.0064420352,-0.0145235521,0.0521563041,0.2810034609,0.0953630927
seRaGeVv,0.0064420352,-0.0145235521,-0.3852349157,0.3359164473,-0.5199422505
sgtwiYWi,0.0064420352,-0.0145235521,-0.4005843608,-0.3046125865,-0.3793641262
sjmLHcT6,0.0064420352,-0.0145235521,0.0535612289,-0.6839480711,0.1826380652
skZUZZGS,0.0064420352,-0.0145235521,-0.1182175818,0.0802835928,0.4744592384
suAmzADX,0.0064420352,-0.0145235521,-0.2074362189,1.3463933197,-0.7714982981
t4GWLqlO,0.0064420352,-0.0145235521,1.1544900791,-0.5173131769,-0.7763578956
t7gy6Jyy,0.0064420352,-0.0145235521,0.5301460021,-0.6736174258,-0.3577900002
tBadzH60,0.0064420352,-0.0145235521,1.1818818275,-0.2513656614,-0.449771175
tXUWm0hp,0.0064420352,-0.0145235521,0.0094910921,-0.1770025666,-0.0819931853
te6UPPxf,0.0064420352,-0.0145235521,0.1510211766,0.6120691878,-1.4013498509
ti2lamkL,0.0064420352,-0.0145235521,0.2709480134,-0.1478626441,0.3794074229
tr0lpwuU,0.0064420352,-0.0145235521,-0.4534267344,1.2207053755,-1.2125282268
ttdB5C73,0.0064420352,-0.0145235521,-0.4065544011,0.2714674318,-0.6528408703
twS8YZu9,0.0064420352,-0.0145235521,-0.9630234886,-0.2313736745,-0.6652771301
tx68W34H,0.0064420352,-0.0145235521,-0.1255337313,0.0405344333,-0.2019099186
tyQSX4mY,0.0064420352,-0.0145235521,0.020882094,-0.2621032179,0.4932221527
tylKCRc0,0.0064420352,-0.0145235521,-0.1832488814,-0.2231794401,0.2100125487
u1544WUo,0.0064420352,-0.0145235521,-0.4812706533,-0.0495346666,-0.9198659526
uAw9an0d,0.0064420352,-0.0145235521,0.1798886562,0.2247287975,-0.9554583258
uLZAEXMG,0.0064420352,-0.0145235521,1.2538266175,-0.0842223037,-0.5309945799
uMwe1s7I,0.0064420352,-0.0145235521,-0.5210696519,0.6498781953,-1.009525155
ufhGeV3q,0.0064420352,-0.0145235521,-0.3800000406,-0.3365765078,0.2523041392
uhAeGBHo,0.0064420352,-0.0145235521,-0.1783668761,0.2974757535,-0.7494761688
ujHNlqpw,0.0064420352,-0.0145235521,0.7921149668,0.0453355864,-0.4365914613
ulV6kuhB,0.0064420352,-0.0145235521,-0.1854249036,-0.2326207049,0.6270667701
uohEnNEK,0.0064420352,-0.0145235521,0.0946300098,-0.1189761716,-0.1942794232
v1lhA8I4,0.0064420352,-0.0145235521,-0.2144150088,-0.8378244028,1.4263743705
v3JzigLI,0.0064420352,-0.0145235521,-0.1932293817,-0.5338513256,0.659356379
v5IwjyIg,0.0064420352,-0.0145235521,-1.2082403643,0.7547626462,-1.2921471276
v6lp5TK1,0.0064420352,-0.0145235521,0.186511605,-0.1257820412,0.1965832678
v8vOaaWq,0.0064420352,-0.0145235521,-0.0517706536,-0.3506070237,0.1616537949
vAYKtoil,0.0064420352,-0.0145235521,-0.5103545184,0.7962515948,-0.6504923948
vGTNQa6G,0.0064420352,-0.0145235521,0.2340351455,0.015752236,-0.3479588461
vQzNxHoL,0.0064420352,-0.0145235521,0.2909666136,0.6047455167,-1.6099175494
vfZGBUJm,0.0064420352,-0.0145235521,-0.1550924004,0.0695797477,-0.2101959664
vlooVUoT,0.0064420352,-0.0145235521,-0.3878638965,0.5710121923,-0.5998367694
vrACvd4O,0.0064420352,-0.0145235521,-0.078976016,-0.0451361496,-0.5033046402
w8hdjLwb,0.0064420352,-0.0145235521,-0.1593203259,-0.0236346173,-0.2715251901
wAntv4gH,0.0064420352,-0.0145235521,0.6087935025,0.0503896063,0.2070037
wIUL09q0,0.0064420352,-0.0145235521,-0.1562469961,-0.7274774592,-0.2247112965
wOzx7Fgz,0.0064420352,-0.0145235521,-0.0487842063,-0.1728216712,-0.1683626758
wPhjhCJQ,0.0064420352,-0.0145235521,-0.0569013041,-0.6145294907,1.6071206537
wQSWWmYB,0.0064420352,-0.0145235521,-0.6215662498,-0.048246472,-0.7097063392
wdIMrXwy,0.0064420352,-0.0145235521,1.198930407,-0.227580263,-0.4234931991
wiL9npQc,0.0064420352,-0.0145235521,0.0204440222,-0.3816292635,0.6492916811
wnU95Cxn,0.0064420352,-0.0145235521,1.4967618114,-0.4194391409,-0.4629546632
wpJbbjJs,0.0064420352,-0.0145235521,-0.144321305,0.7254428346,-0.6273468785
wsOWTAbI,0.0064420352,-0.0145235521,0.1396686768,0.1046840203,-0.2420517616
wtdBcU3U,0.0064420352,-0.0145235521,-0.1100589506,-0.4714661327,-0.2781836213
wuKXVxOc,0.0064420352,-0.0145235521,-0.5421247072,-0.1479485967,-0.3282831487
wyzadAt8,0.0064420352,-0.0145235521,-0.3175457173,-0.7418001035,1.2845845218
wzaKzYwi,0.0064420352,-0.0145235521,0.5690202908,-0.7054238589,0.3205490142
x6GCk4EV,0.0064420352,-0.0145235521,-0.0926509574,-0.3094138938,0.5986474355
x6lUi3vf,0.0064420352,-0.0145235521,0.2628469588,0.239565352,-0.5479365761
x8mwDHv9,0.0064420352,-0.0145235521,-0.0324457549,-0.3051461689,0.2923703739
xIYm6puH,0.0064420352,-0.0145235521,0.2096292786,0.4957694735,-0.4556642769
xO6UdpsK,0.0064420352,-0.0145235521,0.4730906299,0.2335567296,-0.3909643577
xQ2bkOvj,0.0064420352,-0.0145235521,-0.3216326079,-0.0320070033,0.1829993756
xeXyDCEQ,0.0064420352,-0.0145235521,0.5115555862,0.337859872,-0.8461752578
xrggHziO,0.0064420352,-0.0145235521,0.0443610569,0.1733000013,-0.6172149529
y1WMCmqQ,0.0064420352,-0.0145235521,-0.7663906145,0.1685851444,-0.7644076946
yDngezhM,0.0064420352,-0.0145235521,-0.0474051161,-0.7221287564,-0.4197619388
yLiFjMD0,0.0064420352,-0.0145235521,-0.1160767092,0.5608197844,0.3030534732
ySwEBO7w,0.0064420352,-0.0145235521,0.262896271,0.7808249304,-1.2356078459
ydC9UsSm,0.0064420352,-0.0145235521,-0.0250572261,-0.3345800856,0.0457196671
ydEG4VBd,0.0064420352,-0.0145235521,-0.5044663011,0.1173381963,-0.7229713427
yf76yWXc,0.0064420352,-0.0145235521,0.5423611125,0.1039564756,0.1035683993
yg70e63n,0.0064420352,-0.0145235521,-0.3223450069,0.6913285289,-0.6307877243
ywxtlSKv,0.0064420352,-0.0145235521,-1.0403329481,0.6131696671,-1.2140312082
yzKPQPOR,0.0064420352,-0.0145235521,-0.5666189911,0.6621057375,-1.0782188295
z5cnOnZ1,0.0064420352,-0.0145235521,-0.1604346929,-0.2122979193,-0.529408
zFLkOE0e,0.0064420352,-0.0145235521,0.497893652,0.0084161276,-0.0836227277
zGi72mxL,0.0064420352,-0.0145235521,0.0848415757,0.4457282746,-0.8124659639
zN925UV3,0.0064420352,-0.0145235521,-0.6360476872,0.4836712902,-0.76730187
zTy2ih7e,0.0064420352,-0.0145235521,-0.6932445195,-0.1667759129,-0.4545467451
zVFzAutw,0.0064420352,-0.0145235521,-0.3025305136,0.6471079777,-0.05902701
zYxNAkht,0.0064420352,-0.0145235521,-0.2411742055,-0.7715489962,0.0936407348
zaWDBai3,0.0064420352,-0.0145235521,-0.1999809795,0.3349728301,0.5139978151
zg3u0Zsx,0.0064420352,-0.0145235521,-0.1975800224,0.2195536782,0.7297438433
zlwLfdsS,0.0064420352,-0.0145235521,-0.0308502747,0.270413914,-0.1388675825
zmbKzVfl,0.0064420352,-0.0145235521,-0.2152090113,-0.0005687608,-0.4924699716
